Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
246,3,0,3,0,1,"""@strap__: i ain't sharing no bitch if you mines you mines &#128175;"""
247,3,0,3,0,1,"""@sukmysweetness: money only impress the simple broke bitches"""
248,3,0,2,1,1,"""@sylvieamx: #pisces will never be anybody's bitch, they don't let people control or change them."" rigghhht"
250,3,0,1,2,2,"""@tee_jonez: @16stanleys @kingcuh tuku ho idk blah blah blah"" &#128514;&#128514;&#128514;"
251,3,0,1,2,2,"""@tee_jonez: @kingcuh @16stanleys i'm not mad cuh hahaha"" suure.. tuku ho ita! &#128514;&#128514;"
252,3,0,3,0,1,"""@tayknosbest: these hoes is crazy"""
253,3,0,3,0,1,"""@taylorr_babee: you ain't ever gonna be a slice bitch."" kevin hart. (:"
254,3,0,3,0,1,"""@thatniggatroy: oomf so fuckin fine tho &#128553; dam"" @ her, don't be no bitch."
255,3,1,2,0,1,"""@thegamerkingkev: i wonder if the girl that gave head to 24 boys for a drink in magaluf has twitter"" she probly sends nudes for fags"
256,3,0,3,0,1,"""@thenewsat: #newsatquestions
yeah bitch, yeah bitch, call me _______:
a.) maybe
b.) steve-o
c.) later
d.) jesse pinkman""
@machinegunkelly"
257,3,0,3,0,1,"""@thenymphotweets: hickies in between her thighs right by her pussy &gt;&gt;&gt;"" its only right"
258,3,0,3,0,1,"""@theonemiss_luu: would you still love me when i'm no longer young and beautiful?"" no. ugly monkey ass."
259,3,1,2,0,1,"""@therealrickyb21: @jetsandaswisher @gook____ y'all come through the front.""bitch i ain't coming"
260,3,1,2,0,1,"""@therealrickyb21: @jetsandaswisher faggot bitch"" http://t.co/2hyyabk4eh"
261,3,0,3,0,1,"""@the_realist_sam: @madrid2_ yea, i'm on my ipad. i don't work this friday. let's ball this faggot up @tropicalblanket""i work 2-5"
262,3,0,1,2,2,"""@theo17100: http://t.co/byj1hoyhmg"" this scally lad would get it"
263,3,2,1,0,0,"""@theomaxximus: #gerryshalloweenparty http://t.co/3ycrsrnjhc"" halloween was yesterday stupid nigger"
264,3,0,2,1,1,"""@theomaxximus: chrus still supahot tho"" *walks up to teacher with test, drops test in that bitch fohead* http://t.co/nb5vgdssgi"
265,3,0,3,0,1,"""@thornton25: &#8220;@kantkeepahbytch: i love eating pussy lol i never get full lol&#8221; i can eat that shit forever lol"" and ever."
266,3,0,3,0,1,"""@tmacc_gfg: &#8220;@voiceofdstreetz: ""@tmacc_gfg: &#8220;@tizzimarie: no slushes &#128549;&#8221;hoes nasty anyway fam""&#128564;&#8221;them hoes taste like meds""&#127815;&#127815;&#127868;"
267,3,0,2,1,1,"""@tmacc_gfg: &#8220;@tizzimarie: no slushes &#128549;&#8221;hoes nasty anyway fam""&#128564;"
268,3,1,2,0,1,"""@tmacc_gfg: bobby bitch-by @bobbyshmurdags9 be getting me live as fuck"" hell yea i play that hoe before my workout"
269,3,0,3,0,1,"""@trelekidd: yo bitch is gucci mane rt @jabarithegreat : my bitch a stoner &#128175;&#128175; http://t.co/lt9lijjpg9""&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;"
270,3,0,3,0,1,"""@tweetgamelazy: i can ride your bitch with no handle bars"""
271,3,0,3,0,1,"""@tyjoncuffee: and if you ain't a hoe get up out my traphoussseeeee"""
272,3,0,0,3,2,"""@uberfacts: 15 sad tv character deaths we're still bitter over... http://t.co/ulclfuf8nc http://t.co/1rxyqoosm0""ned stark was the man"
273,3,0,3,0,1,"""@unholy_jack: these harbor bitches are all ""party bus hoes"""" lol all?"
274,3,0,3,0,1,"""@vbomb20: @woodchuck20 pussy"" love it"
275,3,0,3,0,1,"""@veronikahumbert: ultraviolence video, its coming you little bitch! #mtvhottest lana del rey http://t.co/533flbvwqh"" 

bitchy promo"
276,3,0,3,0,1,"""@vineforthebyrd: on my way to fuck your bitch https://t.co/4lmtfnl2iy""

lmfao kittycopter"
277,3,0,0,3,2,"""@wbur: a smuggler explains how he helped fighters along the ""jihadi highway"": http://t.co/ux4anxeawd"""
278,3,0,3,0,1,"""@wbeezy_: ""@quathegreat: aww their avis look so cute together &#128145; http://t.co/9lporcb8w0"" &#128128;&#128128;&#128128;"" do i gotta get ike avi on this bitch ?"
279,3,0,3,0,1,"""@wbeezy_: ""@run_drc: its simple, dont be a hoe=dont worry about being exposed &#128540;"" fight me""why ?"
280,3,0,3,0,1,"""@wannabekanye: whys this bitch boosting herself http://t.co/uod2f5wtkv""

her size isn't exactly the most healthy tho"
281,3,0,3,0,1,"""@withaprettyface: @_1nonlykeisha bet not be no bitches! &#128514;&#128080;&#128299;&#128299;&#128298;"" &#128514;&#128514; kim bye!!!"
283,3,0,3,0,1,"""@x_xpdotjdot: damn near gotta protect my tweets.. stalkers being annoying"" you got that dope dick. drive these bitches loco"
284,3,0,3,0,1,"""@xojennygirl: i'm making marack my girlfriend ."" @marackaf aye b you pullin hoes just like o taught you"
285,3,1,2,0,1,"""@xoxo__angiee: bruno fag boy"" you love me."
286,3,0,3,0,1,"""@yehits_von: &#8220;@run_drc: i must be a bitch&#8221; you are &#128514;&#128514;&#128514; sike naw"" this why we always beefing &#128514;"
287,3,0,0,3,2,"""@yankees: down 6-1, #yankees look to rally in the bottom of the 9th."" #rallycap"
288,3,0,3,0,1,"""@youngricooo: &#8220;@wexicanafro702: don't take advantage of a nice person&#8221;@ hoes""@ everyjuan"
289,3,1,2,0,1,"""@youngricooo: happy birthday bitch nigga @wexicanafro702"" thanks pal"
290,3,0,3,0,1,"""@youngricooo: sad knowing that most hoes won't fuck with you bc you ain't got stacks."" wait till friday"
291,3,0,3,0,1,"""@yungmigo: @shane_a1 cinco shit harder fucc nigga""yee but you fucc wit rich homie cuz dats ya homeboy fucc nicca"
292,3,0,3,0,1,"""@zoebarton3: @h0rheyd ewww i said that last sunday..as in the last sunday i was there. read it again nigs""&#128563;&#128563;&#128563;&#128563;&#128563;"
293,4,1,3,0,1,"""@_bada_bing: i only punch real niggas in the face cause a pussy nigga is gonna punch me right back"" strong mush or shake.."
294,3,0,3,0,1,"""@_beedontcare my pussy still fresh"" &lt;----- something stank girls say."
295,4,0,4,0,1,"""@_geewillikers_: ass slapping is one the greatest things. haha. &#128527;"" i slapped a girl on the ass. . she got mad i aint get pussy for a week"
296,3,0,3,0,1,"""@_tommycollins: @wearerichnow @buffalobills yeah texans are so much better you fucking retard"" i see that you're mad about this."
297,3,1,2,0,1,"""@__malibubarbie: nd wtf is up with dark bitches with blonde.. please have several seats hoe!"" ..looking like black&amp;milds out here"
298,4,0,4,0,1,"""@__sugga: there's a lane some bitches need to stay in &#128526;"" the left n get right the fuck outta our face &#128557;&#128129;&#128536;"
299,3,0,3,0,1,"""@__sneakyb: i hate when boys deny that they have bitches &#128080;&#128553;"" smh"
300,3,1,2,0,1,"""@__taradise__: ya nigs out there still saying y'all don't eat butt?!"" with a straight face!"
301,3,0,3,0,1,"""@__yourewelcome: im a boss ass bitch"" ...that needs to sit in a corner"
302,3,0,3,0,1,"""@_iwantfranny: he's a hoe , i can't"""
304,3,0,3,0,1,"""@_prettyflvck0: me and paul thinkin bout gettin rentals for da weekend &#128665;&#128168;&#128168;""oooh shit bitches betta stay out da streets"
305,6,0,6,0,1,"""@_rapdreams: bitches hold they nigga down when he get locked up... but if a nigga go to college or the military it's a different story. &#128564;"""
306,3,1,2,0,1,"""@_simplycaitlin: why do my friends hate me"" because you a ratchet hoe.."
307,3,1,2,0,1,"""@adriwadrri: no love for these fuck niggas"" hoes*"
308,3,0,3,0,1,"""@airmaxlad1: hot meat http://t.co/brz8imk5vk"" sexy as fuck scally lad. i would love to meet him and his trainers."
309,3,0,3,0,1,"""@airmaxlad1: sniff http://t.co/fhhbbrmybn"" perved up scally lad. fuck yeah."
310,3,0,3,0,1,"""@alejandra_p13: these bitches love sosa"""
311,4,0,3,1,1,"""@alexissixela__: &#8220;@white_thunduh: i legit watched it for about 30 or 40 seconds &#128529;&#8221;so did i wtf"" prob cause were retarded smh"
312,3,0,3,0,1,"""@allisonnamaya_: what should i name my cat, ideas?"" mr pussy"
313,3,0,2,1,1,"""@altosteel115: http://t.co/tm28mh5xg2"" woof woof. sexy thug boy scally."
314,3,0,3,0,1,"""@ambitiousbree: @_1nonlykeisha u see the damn phone ringing? &#128547;&#128530;&#128542;"" when you married bitches makes demands!!!! you haven't called me"
315,3,0,3,0,1,"""@analicialouise: tevin is my favorite sophomore i think he's so funny"" hes really not. lmaoo hes a little hoe"
316,3,0,3,0,1,"""@angelenagoley: 10 sex positions http://t.co/nt3pabmwsm http://t.co/jmhz8sczf0""naw this what u call fucking the soul outta bitch &#128557;"
317,3,2,1,0,0,"""@ashlingwilde: @itsnotadam is bored supposed to be cute, you faggot?"" sometimes"
318,3,0,0,3,2,"""@ayyee_ceee_: one mans trash &#128686; is another mans treasure &#127942;"""
319,3,0,3,0,1,"""@babineaux_: i don't got no type. bad bitches is the only thing i like"" *iongotnotype"
320,3,2,1,0,0,"""@bigbootybishopp: @white_thunduh lassen cc , the coach wants me"" i feel it youll get more my nig no doubt"
321,3,0,3,0,1,"""@bleedingtrap: god teeth , gold chain
white bitches , cocaine"""
322,3,1,2,0,1,"""@cheetahbluntz_: its me hoe, its me hoe&#128129;"" shhhhh"
323,3,0,3,0,1,"""@chieflottahoes: in d.c., we call them rollers, in chiraq we call them thots."" all across america they have been known as a hoe."
324,3,0,3,0,1,"""@clayton_jenn99: i'm gonna miss that bitch of a bus driver...""no you won't. don't lie"
325,3,0,3,0,1,"""@coltforty2gone: hate when bitches try and put you in the friendzone. bitch i'm tryin to score put me in the endzone &#128293;&#128293;&#128293;"" on. my. soul!"
326,3,0,1,2,2,"""@complex_uk: ashley young has tried to deny that bird s*** landed in his mouth ---&gt; http://t.co/mlr5ewgonk https://t.co/avchfj7rem"" hahaha"
327,3,0,3,0,1,"""@datfullerkid: @trevaughnlg yall both gimped up??"" ain't tht a bitch huh lol"
328,3,0,1,2,2,"""@deepthroatmike: ""@boys_south: take me for a ride &#128525;&#128139; http://t.co/h5matjyfga""#redneck"" woof woof"
329,3,1,2,0,1,"""@demi_eggleton: oh my god i love victoria mitchell"" all my bitches love me"
330,3,0,3,0,1,"""@djsliime: that long distance shit wack i knew the bitch was cheating""- uh oh"
331,3,0,3,0,1,"""@fiirting: he's doing it right &#128525;&#128120;&#128158; http://t.co/jzkkivuvjc"" no bitches smh"
332,3,0,3,0,1,"""@fatboyswagg347: they ban dat pussy for life &amp; he gotta pay 2.5 millon dollar fine"""
333,3,1,2,0,1,"""@fuckcamoclark: roses are red and violets are blue and niggers are black, you know that's true."" @dylan72892"
334,3,0,0,3,2,"""@g0rillaz0e: sitting on my window sill, window open, bird tries to fly in. smacked it. #protecttheanimals"" @peta"
335,3,0,3,0,1,"""@glowstruck: but a nigga gon be a nigga, be a nigga."" you sound fuckin retarded"
336,3,0,0,3,2,"""@greggutfeld: a video an entire media will likely mock. http://t.co/xfr1crxwsm"" i am such a crybaby"
337,3,0,3,0,1,"""@gurl_im_angie: @itskiaraaaa @westyourmajesty i'm not even shy stfu"" kikis mom: hi angelique 
angelique: smiles *dips cracker in soup*"
338,3,0,3,0,1,"""@haitian__gold: tim tebow got cut from every team he was on in the nfl and he already got more hoes than me in starkville. smh."" &#128514;&#128514;&#128514;&#128514;"
339,3,0,3,0,1,"""@hazelebaby: karma is a bitch #damn #godprotectshisangels &#128588;""

*sips tea*"
340,3,0,3,0,1,"""@hornyjhb: fuckin hot gym pussy http://t.co/zvymcxquta"" fuck yeah"
341,3,0,0,3,2,"""@hxhassan: jihadi patron hajjaj al-ajmi is arrested at kuwait airport https://t.co/zmlokfwdql"""
342,3,0,2,1,1,"""@iampickuplines: you can call me fireman cause i turn the hoes on."""
343,3,0,3,0,1,"""@icrawley: i could never have a bby by a lil dick thts y i got a abortion by the last bitch""- oh my god"
344,3,0,3,0,1,"""@idntwearcondoms: watch women try to argue with me like they have a dick and actually fucked some pussy before"" i hate when bitches do that"
345,3,0,3,0,1,"""@ilgdaily: and smoke weed in public, fuck cops man, do what you wanna do, they don't own you, run if they come"" are you retarded?"
346,3,0,0,3,2,"""@itrapwatermelon: tweety bird tho &#128514;&#128514;&#128514;&#128514;https://t.co/jbnonm3n1p"""
347,3,0,3,0,1,"""@irlfatty: my pussy sweet like watermelon http://t.co/sklph3ttog""

thotermelon"
348,3,0,1,2,2,"""@itscoleharmon_: when twitter rappers dm me their trash links http://t.co/35nmr4auqg"""
349,3,0,3,0,1,"""@jsadass: loud bitches annoy me"""
350,4,0,4,0,1,"""@jacaxeltlu: eventually every bitch turns into that hoe."" # truuu"
351,3,0,3,0,1,"""@jaimescudi_: ""@tonybthrz_: ""@jaimescudi_: i swear if oomf try talking to me tomorrow.."" @"" @barackobama"" pussy"
352,3,0,3,0,1,"""@jama_jam: you bitches be pretending to be tf crazy.."" you ain't never lied..."
353,4,0,3,1,1,"""@jasmyncyniquee: @white_thunduh k bye hoe"" um bye .."
354,3,2,1,0,0,"""@jayswaggkillah: jackies a retard #blondeproblems"" at least i can make a grilled cheese!"
355,3,1,2,0,1,"""@jboii2: ima keep on giving these pussy ass niggas ah reason to hate !"""
356,3,0,0,3,2,"""@jethromass: photo: http://t.co/cxrs5bvhpw"" he is in sole heaven"
357,3,2,1,0,0,"""@jgabsss: stacey dash won &#128166; http://t.co/pdlg46rjol"" baddest bitch evaaaa"
358,3,0,3,0,1,"""@juicyyyjayyyy: side bitch sunday &#128514;&#128514;&#128514;"" &#128514;&#128514;&#128514;"
359,3,0,3,0,1,"""@k_eazy26: facts what baldheaded bitch made this shit. &#128074;&#128074;&#128555;&#128530; http://t.co/fdyojpt9xg""

lmao &#128553;&#128514;"
360,3,0,3,0,1,"""@kayreneeee_: fuck wit us and then we tweakin hoe"" shmurda!"
361,3,0,0,3,2,"""@kazooook: we actin like it's the 7th day @wesgodlaflare http://t.co/s9gmtevpat""
&#128123;spook"
362,3,0,3,0,1,"""@kikistfu: i'll break that lil bitch neck and won't even feel sorry about it"" savage"
363,3,0,3,0,1,"""@leikant: this is so fucking hot!! #scally #sneakersex #sockfetish #sniff #trainersex http://t.co/tubivxbxco"" love me some kinky scallies"
364,3,1,2,0,1,"""@likemicah: y'all dumb ass niggas be so pressed to have hoes. y'all weak as fuck as fuck"" ...weed over hoes, oreos too."
365,3,0,3,0,1,"""@lildurk_: i can turn yo bitch into a eaterrrrrrrrr"""
366,3,0,3,0,1,"""@lildurk_: i don't trust dese hoes nikki told 51st where i stay at all my fans screen shot asap"" we finna come to chiraq and shoot sumn"
367,3,0,3,0,1,"""@marackaf: &#8220;@white_thunduh: aye yall ima tryout for the bowling team frfr&#8221; tryouts passed tho"" no theres two more retard"
368,3,0,3,0,1,"""@maybe6789: now u got what u want bitch ! enjoy it http://t.co/glqzwtgmj9"" now this is a crazy party i would love to attend."
369,3,0,0,3,2,"""@metroadlib: colored contacts in your eyes?
blinders on mine.
cause i can't see you at all."" lmao"
370,3,0,3,0,1,"""@michelle_westt: facts ""@poonsoaker: only the dudes with hoes say they don't got hoes&#8221;"" @j_austin12"
371,3,0,3,0,1,"""@midywidey_: i'm rea start smacking bitches period !"" bluffin at its best"
372,3,0,3,0,1,"""@molssyo: lifes a bitch, and then you die 
thats why we get high, cause you neva know when you're gonna go"" my sister is perfect (:"
373,3,0,3,0,1,"""@molssyo: one of us is on drugs, and its me but you're still wrong &#128514; @currieburry"" hahahahahahah im a bitch sometimes (:"
374,3,1,2,0,1,"""@morgandaylee: i'm feeling pretty fuckin ghetto"" smh"
375,3,0,0,3,2,"""@nohands_24: ""@20tolife_: ""@nohands_24: ""@dejaaleeann_: @b_coleman2 swears i'm #1 man"" easily"" easily"" behind austin"" nip?"
376,3,0,3,0,1,"""@obey_jrock__: this is a true ride or die bitch &#128175; http://t.co/bkwhx83fkw"" what the fuck hahahahah"
377,4,0,0,4,2,"""@oldpicsarchive: h.g.wells and charlie chaplin http://t.co/stiddhk3wt"" #history #photography"
378,3,0,3,0,1,"""@ortiz_jaylene: all i see is bruno's bitch ass on my twitter now. wtf"" bruno's all that she sees (drake voice)"
379,3,0,3,0,1,"""@ozzie_garza: @white_thunduh i'm about to cool faggot chill"" tf is cool nigga"
380,3,0,3,0,1,"""@ozzie_garza: @white_thunduh i'm so sure bitch"" frfr tf"
381,3,0,3,0,1,"""@poppunksucks: twitter is not a source of news broadcast you fucking retards"" it is when nbc, abc, cnn, fox, etc are all keeping quiet."
382,3,0,3,0,1,"""@queendulaaa: got a couple bitches saying they know me but i&#8217;ma let the money talk for me &#128526;&#128076;"" and i'm like... #wwyd"
383,3,0,3,0,1,"""@realfortes: grudges are for weirdos""and bitches"
384,3,1,0,2,2,"""@rhythmixx_: i told mariam to but cigarettes for her birthday""

you also called me trash rn"
385,3,0,0,3,2,"""@riananewman: @22edham brownies tonight"" what kind?!?!"
386,3,0,3,0,1,"""@rollyup23: no text back? i don't give a fuck, i'll text another bitch"" damn someone is hurt lol"
387,6,1,5,0,1,"""@ronald_iongi: ummmmmm okay http://t.co/4bvlsci5k5"" you got hoes from left to right &#128514;&#128514; do yah thang!"
388,3,0,3,0,1,"""@royalswagg_: using y=mx+b to find the slope of that ass"""
389,3,0,0,3,2,"""@rugbysocklad: fit lads! nice gear! http://t.co/thnxx1lc1m"" these scally lads n trainers would get it"
390,3,0,3,0,1,"""@rugbysocklad: hell yeah bro! http://t.co/9yib45ud6c"" fuck yeah sexy scally lad in hot gear"
391,3,0,3,0,1,"""@rugbysocklad: helping out a mate!! http://t.co/emnado1qoj"" i love scally play. fuck yeah"
392,3,0,2,1,1,"""@rugbysocklad: lads being lads! http://t.co/f3ujcyj4of"" fuck yeah. i love scally lad action. hot trainers too."
393,3,0,3,0,1,"""@savage_twotone: next year bitches is gonna be like you gotta promise you won't expose me &#128514;&#128514;&#128557;"""
394,3,0,3,0,1,"""@scallynikelad: &#8220;@sleazytwinks: so hot!! rt @opcinjen: lick it, bitch http://t.co/jloukqdcom&#8221;"" fuck yeah. eat that trainer u dirty fucker"
395,3,0,3,0,1,"""@sierrabernia: &#8220;@t2g_cincokilby: y'all think celebrity pussy different from the locals? &#128514;&#8221; yeah meghan goods is"""
396,6,0,2,4,2,"""@sleepy_yongguk: ""i saw an ajumma walk out in the beginning saying, 'wow, this is so trash that i can't even listen to it..'"" &#128514;"" lmaoo"
397,3,0,3,0,1,"""@sniffsockslad: need these sox http://t.co/xydb1rchxh"" fuck yeah. i love a kinky scally lad w/ rank sox and sneaks"
398,3,1,2,0,1,"""@snoleezey801: i don't ever expose females like that.. that's childish.."" bitch nigga shiiii....."
